taxid,desc,superkingdom,phylum,class,order,family,genus,species,toprank,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
1051985,Neisseria weaveri LMG 5135,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria weaveri,Neisseria weaveri LMG 5135,0.000004,0.000007,0.000009,0.000008,0.000018,0.000005,0.000007,0.000001,0.000001,0,0.000001,0.000001,0.000002,0,0.000001,0,0.000001,0,0,0,0,0.000001,0.000032,0.000016,0,0,0.00001,0.000009,0.000006,0.000003,0.000008,0.000007,0.000003,0.000002,0.000001,0,0.00001,0.000003,0.000004,0.000001,0.000006,0,0.000005,0.000011,0.000004,0.000009,0.00001,0.00001,0.000021,0.000001,0.000003,0.000002,0.000041,0.000088,0.000004,0.000004,0.000001,0.000001,0.000002,0.000006,0.000011,0.000001
228410,Nitrosomonas europaea ATCC 19718,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas europaea,Nitrosomonas europaea ATCC 19718,0.000004,0.000006,0.000007,0.000007,0.000017,0.000007,0.000008,0.000001,0,0,0.000001,0.000001,0.000001,0,0,0,0.000001,0.000001,0,0,0,0,0.000005,0.000009,0,0,0.000005,0.000003,0.000004,0.000005,0.000006,0.000002,0.000002,0.000003,0.000001,0,0.000003,0.000003,0.000008,0,0.000002,0,0.000005,0.000006,0.000004,0.000009,0.000006,0.000005,0.000005,0.000002,0.000004,0.000003,0.000008,0.000012,0.000001,0.000002,0,0.000002,0.000003,0.000004,0.000006,0.000001
335283,Nitrosomonas eutropha C91,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas eutropha,Nitrosomonas eutropha C91,0.000003,0.000003,0.000005,0.000005,0.000004,0.000005,0.000004,0.000001,0,0,0.000003,0.000004,0.000003,0,0.000001,0.000001,0.000001,0,0,0.000002,0,0,0.000132,0.000013,0.000002,0,0.000005,0.000007,0.000007,0.000002,0.000005,0.000007,0.000007,0.000009,0.000001,0,0.000003,0.000004,0.000008,0.000002,0.000001,0,0.000003,0.000006,0.000007,0.000006,0.00001,0.000005,0.000004,0.000001,0.000003,0.000004,0.000011,0.000026,0.000008,0.000002,0.000001,0.000004,0.000003,0.000004,0.000011,0.000001
153948,Nitrosomonas sp. AL212,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas sp. AL212,Nitrosomonas sp. AL212,0.000002,0.000003,0.000004,0.000003,0.000003,0.000004,0.000004,0,0,0,0,0,0.000001,0,0,0.000001,0,0,0,0,0,0,0.000039,0.000006,0,0,0.000002,0.000004,0.000002,0.000003,0.000003,0.000004,0.000002,0.000015,0.000001,0,0.000001,0.000006,0.000003,0,0.000001,0,0.000001,0.000007,0.000003,0.000003,0.000004,0.000004,0.000004,0.000001,0.000002,0.000001,0.000011,0.000016,0.000029,0.000001,0.000001,0.000002,0.000004,0.000003,0.000007,0
261292,Nitrosomonas sp. Is79A3,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas sp. Is79A3,Nitrosomonas sp. Is79A3,0.000002,0.000002,0.000003,0.000004,0.000005,0.000003,0.000004,0.000001,0.000001,0,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0,0,0,0,0,0.000011,0.000003,0,0,0.000003,0.000005,0.000002,0.000002,0.000007,0.000016,0.000005,0.000006,0,0,0.000005,0.000001,0.000002,0,0,0,0.000005,0.000004,0.000007,0.000003,0.000007,0.000007,0.000005,0.000001,0.000009,0.000001,0.000007,0.00003,0.000005,0.000001,0.000003,0.000002,0.000001,0.000004,0.000009,0.000001
323848,Nitrosospira multiformis ATCC 25196,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira multiformis,Nitrosospira multiformis ATCC 25196,0.000002,0.000003,0.000004,0.000004,0.000011,0.000003,0.000005,0.000001,0,0,0,0,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0.000006,0,0,0.000002,0.000006,0.000003,0.000001,0.000004,0.000002,0.000002,0.000004,0.000001,0,0.000001,0.000003,0.000002,0,0.000002,0,0.000001,0.000002,0.000005,0.000004,0.000003,0.000003,0.000004,0.000001,0.000001,0,0.000005,0.000005,0,0.000001,0,0.000001,0.000002,0.000004,0.000005,0
543913,beta proteobacterium CB,Bacteria,Proteobacteria,Betaproteobacteria,none,none,none,beta proteobacterium CB,beta proteobacterium CB,0,0.000001,0.000002,0.000001,0.000003,0.000002,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002,0.000004,0,0.000001,0.000004,0.000004,0,0,0.000003,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0
314607,beta proteobacterium KB13,Bacteria,Proteobacteria,Betaproteobacteria,none,none,none,beta proteobacterium KB13,beta proteobacterium KB13,0.000005,0.000003,0.000003,0.000008,0.000002,0.000003,0.000003,0,0,0,0,0.000001,0.000004,0,0,0,0,0.000004,0,0,0,0.000001,0.000062,0.000004,0,0,0.000002,0.000007,0.000006,0.000008,0.000017,0.000013,0.000039,0.000032,0.000001,0.000001,0.000003,0.000011,0.000037,0,0.000003,0,0.00001,0.000023,0.00001,0.000007,0.000015,0.000007,0.000005,0.000001,0.000007,0,0.00002,0.000081,0.000002,0.000001,0,0.000001,0.000004,0.000004,0.000012,0
469610,Burkholderiales bacterium 1_1_47,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,none,none,Burkholderiales bacterium 1_1_47,Burkholderiales bacterium 1_1_47,0.000089,0.000034,0.000158,0.000147,0.00014,0.000098,0.000356,0.000003,0.000002,0.000003,0.000002,0.000003,0.000004,0.000001,0.000003,0.000001,0.000006,0,0.000004,0.000017,0.000005,0.000015,0,0.000197,0,0.000002,0.000096,0.00015,0.014255,0.023266,0.002271,0.002147,0.003621,0.000005,0.001811,0.00002,0.000052,0.000015,0.000638,0.00535,0.000006,0.000002,0.000008,0.000115,0.000605,0.0001,0.000032,0.015834,0.00095,0.007387,0.000074,0.017335,0.000722,0.000921,0.00001,0.00028,0.000034,0.000563,0.000009,0.001948,0.000015,0.000017
864051,Burkholderiales bacterium JOSHI_001,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,none,none,Burkholderiales bacterium JOSHI_001,Burkholderiales bacterium JOSHI_001,0.000006,0.000016,0.00001,0.000008,0.000041,0.000012,0.000016,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.000005,0.000003,0,0,0,0.000003,0.000003,0.000003,0.000004,0.000002,0.000001,0.000003,0,0.000002,0.000002,0.000001,0.000003,0,0,0,0.000002,0.000003,0.000002,0.000007,0.00001,0.000001,0.000004,0,0.000002,0.000002,0.000003,0.000008,0.000002,0.000002,0.000001,0.000002,0.000005,0.000006,0.000008,0
383631,Methylophilales bacterium HTCC2181,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,none,none,Methylophilales bacterium HTCC2181,Methylophilales bacterium HTCC2181,0.000001,0.000004,0.000003,0.000002,0.000003,0.000004,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0.000006,0,0.000002,0,0.000003,0.000005,0.000005,0.000031,0.000024,0.000005,0.000024,0,0,0.000004,0.000019,0.000034,0,0.000001,0,0.000013,0.000025,0.000008,0.000005,0.000014,0.000004,0.000019,0.000001,0.000004,0.000001,0.000013,0.000038,0.00001,0.000001,0,0.000001,0.000003,0.000017,0.000007,0
937450,Oxalobacteraceae bacterium IMCC9480,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,none,Oxalobacteraceae bacterium IMCC9480,Oxalobacteraceae bacterium IMCC9480,0.000004,0.000005,0.000005,0.000003,0.000013,0.000005,0.000012,0.000003,0.000002,0.000001,0,0,0,0,0.000002,0,0.000002,0,0.000001,0,0.000002,0,0.000007,0.000007,0.000001,0,0.000005,0.000008,0.000003,0.000002,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000003,0.000003,0.000003,0.000001,0.000001,0,0.000002,0.000004,0.000002,0.000004,0.000003,0.000002,0.000002,0.000001,0.000002,0.000001,0.000012,0.000024,0.000001,0.000002,0.000001,0.000001,0.000004,0.000002,0.000008,0.000001
556268,Oxalobacter formigenes HOxBLS,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter formigenes,Oxalobacter formigenes HOxBLS,0.000034,0.000292,0.000205,0.000113,0.000172,0.000104,0.000162,0.000041,0.000047,0.000001,0.000005,0.000005,0.000005,0,0.000016,0,0.000119,0.000005,0.000003,0.000001,0,0.000001,0.000008,0.000017,0,0.000001,0.000008,0.000018,0.000026,0.000022,0.000051,0.000034,0.000032,0.000115,0.000014,0.000005,0.000404,0.000342,0.00017,0.000005,0.000014,0.000001,0.000034,0.000081,0.000043,0.000049,0.000217,0.000031,0.000041,0.000009,0.000032,0.000039,0.000117,0.000169,0.00003,0.000014,0.000006,0.000025,0.000052,0.00005,0.000074,0.00001
556269,Oxalobacter formigenes OXCC13,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter formigenes,Oxalobacter formigenes OXCC13,0.000413,0.000018,0.000021,0.001286,0.002601,0.000939,0.002435,0.000015,0.000015,0.000001,0.000008,0.000003,0.000005,0.000001,0.000005,0.000001,0.000036,0.000003,0.000001,0.000003,0,0.000002,0,0.000027,0,0,0.000013,0.00002,0.000047,0.000013,0.000357,0.000012,0.000137,0.000987,0.000033,0.000001,0.00013,0.000091,0.000052,0.000005,0.00001,0,0.000017,0.000027,0.00001,0.000027,0.001095,0.000203,0.000029,0.000002,0.000008,0.000013,0.000233,0.000222,0.000008,0.000007,0.000003,0.000007,0.000016,0.000022,0.000808,0.000006
762966,Parasutterella excrementihominis YIT 11859,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella excrementihominis YIT 11859,0.000082,0.000033,0.000165,0.000153,0.000145,0.000104,0.00037,0.000014,0.000018,0.000001,0.000001,0.000002,0.000002,0.000002,0.000017,0.000002,0.000024,0.000002,0.000001,0.000004,0,0.000002,0,0.000196,0,0.000002,0.000105,0.000149,0.010036,0.023885,0.002234,0.00266,0.003583,0.000023,0.00185,0.000022,0.000041,0.000014,0.000639,0.005827,0.000006,0.000002,0.000014,0.000139,0.000621,0.000109,0.000047,0.014055,0.001092,0.007813,0.000079,0.017181,0.00086,0.001078,0.000019,0.000258,0.000033,0.000497,0.000012,0.001736,0.000019,0.000003
365044,Polaromonas naphthalenivorans CJ2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas naphthalenivorans,Polaromonas naphthalenivorans CJ2,0.000008,0.000012,0.000009,0.000006,0.000031,0.00001,0.000012,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000003,0,0.000002,0,0.000001,0,0.000001,0.000001,0.000001,0.000007,0.000017,0,0.000002,0.000008,0.000003,0.000002,0.000003,0.000001,0.000001,0.000001,0,0.000001,0.000002,0.000002,0.000002,0,0.000007,0,0.000002,0.000004,0.000003,0.000003,0.000005,0.000002,0.000004,0.000001,0.000002,0.000002,0.00001,0.000019,0.000001,0.000005,0.000001,0.000001,0.000003,0.000003,0.000004,0
1144318,Polaromonas sp. CF318,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas sp. CF318,Polaromonas sp. CF318,0.000002,0.000002,0.000003,0.000001,0.00001,0.000001,0.000002,0,0,0.000003,0,0,0,0,0,0,0,0,0.000003,0.000001,0.000007,0.000002,0,0.000002,0.000001,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0,0,0.000004,0,0.000001,0,0,0,0.000001,0.000002,0,0.000003,0.000001,0,0.000001,0,0.000001,0.000001,0.000003,0.000005,0.000001,0,0,0,0.000001,0.000001,0.000002,0
296591,Polaromonas sp. JS666,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas sp. JS666,Polaromonas sp. JS666,0.000005,0.000008,0.000006,0.000004,0.000017,0.000006,0.00001,0.000001,0,0.000003,0.000001,0,0,0,0,0,0.000001,0,0.000002,0.000001,0.000006,0.000001,0.000006,0.000002,0.000029,0,0.000002,0.000003,0.000004,0.000002,0.000003,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0,0.000001,0,0.000003,0.000003,0.000002,0.000004,0.000004,0.000002,0.000002,0,0.000002,0.000001,0.000006,0.000007,0.000001,0.000001,0.000001,0.000001,0.000004,0.000003,0.000004,0
312153,Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter necessarius,Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1,0.000002,0.000001,0.000002,0.000002,0.000003,0.000001,0.000002,0,0,0,0,0.000001,0.000002,0,0,0,0.000001,0,0,0.000001,0,0.000002,0,0.000029,0,0.000004,0.000022,0.000023,0.000002,0.000001,0.000003,0.000009,0.000002,0.000001,0.000001,0,0.000001,0.000004,0.000002,0.000001,0.000001,0,0.000003,0.000002,0.000004,0.000002,0.000002,0.000001,0.000005,0,0.000001,0.000001,0.000019,0.000026,0.000003,0.000001,0.000001,0,0.000001,0,0.000005,0.000001
452638,Polynucleobacter necessarius subsp. necessarius STIR1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter necessarius,Polynucleobacter necessarius subsp. necessarius STIR1,0.000003,0.000001,0.000003,0.000002,0.000023,0.000002,0.000005,0,0,0.000001,0,0.000001,0.000003,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000027,0.00004,0.000002,0.000003,0.000011,0.000028,0.000002,0.000002,0.000004,0.000008,0.000002,0.000005,0.000001,0.000001,0.00001,0.000001,0.000004,0.000001,0.000002,0,0.000002,0.000005,0.000003,0.000007,0.000006,0.000003,0.000003,0.000001,0.000001,0,0.000011,0.000019,0.000005,0.000001,0,0,0.000003,0.000001,0.000002,0.000001
279714,Pseudogulbenkiania ferrooxidans 2002,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Pseudogulbenkiania,Pseudogulbenkiania ferrooxidans,Pseudogulbenkiania ferrooxidans 2002,0.000004,0.000014,0.000012,0.000006,0.000035,0.00001,0.000019,0.000002,0.000001,0.000001,0,0,0.000001,0,0.000002,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000006,0,0.000001,0.000001,0.000005,0.000004,0.000002,0.000003,0.000005,0.000001,0.00001,0,0.000001,0.000002,0.000002,0.000002,0,0.000001,0,0.000004,0.000002,0.000003,0.000004,0.000011,0.000001,0.000002,0.000001,0.000003,0.000002,0.000013,0.000031,0.000006,0.000002,0.000001,0.000002,0.000004,0.000004,0.000006,0
748280,Pseudogulbenkiania sp. NH8B,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Pseudogulbenkiania,Pseudogulbenkiania sp. NH8B,Pseudogulbenkiania sp. NH8B,0.000004,0.000012,0.000014,0.000008,0.000029,0.000011,0.000017,0.000001,0.000001,0,0,0,0.000001,0,0.000002,0,0.000001,0.000001,0,0,0,0.000001,0.000002,0.000006,0,0,0.000003,0.000004,0.000009,0.000002,0.000005,0.000002,0.000002,0.000003,0.000001,0.000002,0.000004,0.000001,0.000002,0,0.000003,0,0.000004,0.000003,0.000003,0.000003,0.000009,0.000003,0.000002,0.000001,0.000003,0.000002,0.000031,0.000065,0.000001,0.000002,0.000001,0.000002,0.000005,0.000005,0.000008,0
1007105,Pusillimonas sp. T7-7,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,Pusillimonas sp. T7-7,Pusillimonas sp. T7-7,0.000003,0.000006,0.000004,0.000003,0.00001,0.000004,0.000005,0.000001,0,0,0.000001,0.000001,0.000002,0,0,0,0.000001,0,0,0,0,0,0.000014,0.000009,0.000001,0.000001,0.00001,0.000008,0.000005,0.000002,0.000005,0.000004,0.000001,0.000002,0,0.000001,0.000003,0.000002,0.000002,0.000001,0.000004,0,0.000003,0.000003,0.000002,0.000005,0.000006,0.000004,0.000008,0.000001,0.000001,0.000002,0.000037,0.000069,0.000001,0.000001,0,0.000003,0.000002,0.000007,0.000005,0.000001
428406,Ralstonia pickettii 12D,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii,Ralstonia pickettii 12D,0.000002,0.000005,0.000004,0.000002,0.000012,0.000005,0.000006,0.000001,0.000001,0.000001,0,0,0,0.000001,0.000001,0,0.000001,0,0.000001,0,0.000001,0.000001,0.000529,0.000021,0.000006,0.000001,0.000005,0.000027,0.000001,0.000001,0.000002,0.000001,0.000001,0.000001,0,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0.000003,0.000002,0.000001,0.000002,0.000005,0.000001,0.000001,0,0.000001,0.000001,0.000007,0.000008,0,0.000001,0.000001,0.000001,0.000001,0.000002,0.000003,0
402626,Ralstonia pickettii 12J,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii,Ralstonia pickettii 12J,0.000002,0.000006,0.000004,0.000002,0.000013,0.000004,0.000007,0.000001,0,0,0,0,0.000001,0,0.000001,0,0.000001,0,0,0,0,0,0.001145,0.000005,0.000007,0.00001,0.000004,0.000004,0.000001,0.000002,0.000003,0.000002,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0,0.000001,0,0.000001,0.000003,0.000001,0.000001,0.000004,0.000001,0.000001,0,0.000002,0.000002,0.000006,0.000017,0,0.000001,0.000001,0.000001,0.000002,0.000003,0.000004,0
859656,Ralstonia solanacearum CFBP2957,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum CFBP2957,0.000002,0.000005,0.000005,0.000003,0.000018,0.000006,0.000011,0.000001,0.000001,0.000001,0,0,0,0,0.000002,0,0.000001,0,0.000001,0,0.000003,0.000001,0.000024,0.000005,0,0,0.000003,0.000004,0.000003,0.000001,0.000002,0.000002,0.000001,0.000002,0,0.000002,0.000001,0.000001,0.000002,0,0.000001,0,0.000002,0.000002,0.000002,0.000001,0.000003,0.000001,0.000001,0,0.000002,0.000001,0.000004,0.000008,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0.000005,0
267608,Ralstonia solanacearum GMI1000,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum GMI1000,0.000004,0.000007,0.000008,0.000004,0.000023,0.000008,0.000016,0.00002,0.000014,0,0,0,0,0,0.000029,0,0.000026,0,0,0,0,0,0.00004,0.000009,0,0,0.000004,0.000007,0.000002,0.000002,0.000002,0.000003,0.000001,0.000002,0,0.000002,0.000002,0.000001,0.000003,0,0,0,0.000001,0.000002,0.000002,0.000002,0.000009,0.000001,0.000003,0,0.000003,0.000002,0.000005,0.000009,0.000002,0.000002,0.000002,0.000002,0.000004,0.000004,0.000005,0
1091042,Ralstonia solanacearum K60-1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum K60-1,0,0.000001,0.000002,0.000001,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0
564065,Ralstonia solanacearum MolK2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum MolK2,0,0.000001,0.000002,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0
1031711,Ralstonia solanacearum Po82,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum Po82,0.000002,0.000007,0.000007,0.000004,0.000023,0.000007,0.000011,0.000001,0.000001,0.000001,0,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0.000003,0,0.000043,0.000004,0,0,0.000002,0.000003,0.000002,0.000001,0.000002,0.000002,0.000001,0.000001,0,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0.000002,0.000002,0.000004,0.000007,0.000001,0.000001,0,0.000002,0.000001,0.000004,0.000005,0,0.000001,0.000002,0.000002,0.000006,0.000004,0.000006,0
859657,Ralstonia solanacearum PSI07,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum PSI07,0.000004,0.000013,0.000011,0.000005,0.00003,0.000011,0.000013,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0.000103,0.000009,0,0.000001,0.000002,0.000008,0.000003,0.000002,0.000004,0.000003,0.000001,0.000002,0,0.000002,0.000002,0.000002,0.000002,0,0,0,0.000001,0.000003,0.000002,0.000003,0.000007,0.000001,0.000003,0,0.000002,0.000002,0.00001,0.000022,0,0.000001,0.000002,0.000002,0.000002,0.000003,0.000004,0
342110,Ralstonia solanacearum UW551,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum UW551,0.000012,0.000008,0.000008,0.000007,0.000012,0.000007,0.00001,0.000001,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0,0,0,0.000001,0.000015,0.000004,0.000003,0.000002,0.000004,0.000007,0.000002,0.000007,0.000008,0.000002,0.000002,0.000002,0.000001,0.000001,0.000003,0.000005,0.000004,0,0,0,0.000001,0.000009,0.000002,0.000004,0.000019,0.000001,0.000002,0.000001,0.000003,0.000002,0.000007,0.000008,0.000001,0.000001,0.000001,0.000001,0.000007,0.000003,0.000004,0
658080,Ralstonia sp. 5_2_56FAA,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp. 5_2_56FAA,Ralstonia sp. 5_2_56FAA,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658664,Ralstonia sp. 5_7_47FAA,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp. 5_7_47FAA,Ralstonia sp. 5_7_47FAA,0.000002,0.000008,0.000006,0.000002,0.000015,0.000004,0.000009,0.000001,0,0.000001,0.000001,0.000001,0.000001,0,0.000001,0.000001,0.000001,0,0.000001,0,0.000002,0.000003,0.000156,0.000006,0.000006,0.000007,0.000003,0.000006,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0,0.000002,0.000001,0,0.000001,0,0.000001,0,0.000001,0.000001,0.000001,0.000002,0.000003,0.000001,0.000001,0,0.000001,0.000002,0.000004,0.000006,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0
795666,Ralstonia sp. PBA,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp. PBA,Ralstonia sp. PBA,0.000001,0.000001,0.000003,0.000002,0.000009,0.000002,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0.000001,0.000002,0,0.000001,0,0,0,0.000001,0.000001,0,0,0,0,0,0.000001,0,0
365046,Ramlibacter tataouinensis TTB310,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter tataouinensis,Ramlibacter tataouinensis TTB310,0.000011,0.000019,0.000015,0.000012,0.000056,0.000017,0.000028,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0,0.000003,0,0.000003,0.000001,0.000002,0,0.000003,0.000001,0.000001,0.000002,0.000003,0,0.000002,0.000003,0.000006,0.000003,0.000004,0.000004,0.000001,0.000008,0.000001,0.000003,0.000002,0.000003,0.000003,0,0,0,0.000003,0.000004,0.000004,0.000005,0.000008,0.000002,0.000004,0.000001,0.000005,0.000002,0.000005,0.000004,0.000002,0.000002,0.000002,0.000003,0.000009,0.000006,0.000009,0
987059,Rubrivivax benzoatilyticus JA2 = ATCC BAA-35,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,none,Rubrivivax,Rubrivivax benzoatilyticus,Rubrivivax benzoatilyticus JA2 = ATCC BAA-35,0.000009,0.000018,0.000023,0.000011,0.000047,0.000017,0.000041,0.000003,0.000002,0.000003,0.000001,0,0,0,0.000004,0,0.000004,0.000001,0.000002,0.000001,0.000005,0.000001,0.000003,0.000002,0,0.000001,0,0.000001,0.000007,0.000004,0.000005,0.000003,0.000001,0.000006,0,0.000005,0.000003,0.000003,0.000003,0,0.000001,0,0.000005,0.000006,0.000005,0.000005,0.000013,0.000002,0.000003,0.000001,0.000005,0.000004,0.000004,0.000008,0,0.000003,0.000003,0.000003,0.000009,0.000008,0.000009,0
